0.000000000000000000e+00
0.000000000000000000e+00
2.122300000000000000e+04
1.914100000000000000e+04
7.204000000000000000e+03
3.339000000000000000e+03
1.626000000000000000e+03
8.340000000000000000e+02
4.640000000000000000e+02
2.500000000000000000e+02
1.210000000000000000e+02
6.700000000000000000e+01
3.600000000000000000e+01
2.800000000000000000e+01
8.000000000000000000e+00
7.000000000000000000e+00
2.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
